별점,리뷰,날짜
4,"조금 이른 점심 시간에 갔는데도 손님이 너무 많고 식당이 비좁아 편안한 식사는 힘들어요. 토요일이어서 그런지 식당 앞 공영 주차장도 주차 하기가 너무 힘들었어요. 하지만, 음식은 맛있고 친절해요.",5년 전
4,복맛집~  해장하기 딱좋은 국물~ 자꾸자꾸 생각나는맛!,6년 전
5,혼자 방문했는데도 불구하고 친절하게 대했으며 계속 신경 써 주었다. 성게비빔밥을 먹으러 간 것이었는데 성게비빔밥은 물론 맛있었으며 함께 나온 복국이 예상치 못하게 매우 맛이 좋아서 기억에 남는다. 다시 방문하고싶다.,8년 전
4,성게비빔밥과 매운탕 맛나게 먹고왔어요.,7년 전
1,"복 국물이 우러나지도 않았고 고기는 뻣뻣해서 먹다가 나왔습니다.
오히려 우리가 인사를 해도 반응도 없는 서비스 0점 이네요.",1년 전
5,"전반적으로 아주 깔끔하고 성게비빔밥은 고소하고, 졸복국 개운하고 담백하게 맛있었어요. 신랑은 물회 먹었는데 만족스러웠다고 하네요! 담에 통영 방문하게 되면 또 가고싶은 곳이에요.",5년 전
3,성계 비빔밮 맛 있었습니다 복국겸해서,3년 전
4,세 번 정도 방문했고 갈 때마다 멍게비빔밥+졸복국(1만2천원) 메뉴를 먹었는데 괜찮다. 하지만 졸복국은 딱히 특유의 맛이나 매력을 못 느끼겠어서 차라리 멍게비빔밥만 단품으로 판다면 나는 그 메뉴를 먹을 것 같다. 멍게의 양도 많고 따로 초장이나 양념을 추가하지 않고 먹어도 괜찮을 정도로 맛있다. 식사시간 피해 가면 사람도 별로 없어서 좋았다.,6년 전
4,"재료가 신선해서인지 성게 맛 그대로 담은 비빔밥 한그릇이고, 같이 나온 복국의 시원한 맛도 훌륭합니다. 다만 사람이 많이 찾는 곳에 위치해서 휴일 식사시간은 30분 이상씩 줄서가며 먹어야 할텐데 그럴만한 맛인지는 모르겠네요.",7년 전
4,"코로나 사태로 인해 늘 사람들로 가득하던 통영
중앙시장 한산하기만하다 저녁식사를하기위해
식당으로 향했지만 우리식구 뿐이다 성게비빔
밥에 졸복, 물회, 그리고 굴 한접시를 시켰더니
이내 밑반찬을 내어오시는 사장님 얼굴이 어둡
다 두달 가까이 이상태라한다 빨리 코로나19가
물러가길 기도할뿐이다 반찬 하나하나 맛이좋
다...이윽고 나온 메인요리 캬 물회는 정말  먹
어본중 최고의 맛이다. 졸복국 과 성게알 비빔
밥도 최고 아...최고의 식당이다",5년 전
3,생대구탕이라서 국물과 대구살은 부드럽고 좋았지만 서비스는 그닥입니다..  서비스직을 하는 사람으로써  그게 참 아쉽네요..   가게의 주인은 웃음이고 인사네요,6년 전
3,"참복
서울과 같은 가격인데
한 대접,,,
성게비빔밥-성게알  매우 신선했으나 성게양이 너무 소량

자극적이지 않고
단백한 맛이었지만
리뷰보고 갔으나
추천은 조금,,,자제해야 할 듯",2년 전
5,"동광식당!

최근 통영으로 인생전학(?)간 친구가
느닷없이 강제추천한 통영 시장 길가에
위치한 식당이었다.
졸복국 안의 거두(?)된 졸복처럼 나도 이끌림에 졸지에 항복하였건만 차려진 한 상에 이모저모 통영바닷가 이야기가 전해졌다.

회 한접시에 소주 한 잔이 그리워 찾았건만
통영은 만만하지 않았다.
일본관광객이 되어버린 수장된 무기력한
일본국 왜군처럼 나는 동광식당과
이를 통제하는 신임통제사(?)에게 제압당하고 말았다.
굴만두를 추가로 신청하며 주도권 다툼은 막을 내리고 내가 저녁을 대접받았건만
대금은 톡톡히 지불해야만 했다.

왜?

맛은 모든 상황을 판단할 수 없게 만든다.

장 의 영 모심",2년 전
4,멍개비빔밥과 복요리가 주된 메뉴인데 멸치회 등 술안주 삼을 만한 메뉴도 다양하다. 저렴하면서도 푸짐하고 맛도 좋다. 통도 중앙시장에 있다.,4년 전
3,"물회와 굴만두를 시켰는데
물회에는 동네횟집보다
회가 더 적게 들어있었어요
굴만두는 만두피로 찍어내어
만두피 끝부분에 좀 부드럽지 않았어요",2년 전
3,"그냥그냥 먹을만함
줄이 매우 길고
물회는 일반적으로 먹는 그 물회와 맛이 비슷비슷
복국은.....흠 맛을 잘 모르겠음
비빔밥은 괜찮은듯
가격은 조금 비싼거같지만 나쁘진 않은듯.
갈만한 식당이 없으면 와볼만은 함.
강추까지는 아님",6년 전
5,졸복이랑 도다리쑥국 멸치회무침을 먹었으며 특히 멸치회무침이 맛있음. 현지 도착하자 일빠로먹었다 아침일찍 영업하는것도 장점임,4년 전
4,통영은 처음 방문했고 중앙시장을 다니다 저녁 식사 시간이 되었는데 어디를 가야할지 몰라서 이곳 주민에게 물어보았더니 추천해줘서 가게 되었다. 복국을 맛있게 먹었다.,6년 전
4,성게비빔밥은 정말 맛있어요. 반찬도 하나하나 깔끔하구요. 물회는 좀 새콤한 맛이 강해서 소소. 성게비빔 추천,5년 전
