별점,리뷰,날짜
5,"3인세트  시켰는데 싱싱한 해산물들이  계속 나와 맛있게 먹었어요.
셀프서비스가 있어서  고추를 좋아하는데 눈치 안보고 양껏 가져다 먹을 수 있어서 가장 좋았어요.
나중에 가족과 또 오고싶어요",1년 전
5,다찌는 처음 먹어보는데 너무 맛있어요~ 회도 싱싱하고 스끼다시도 맛난걸로만 쏙쏙 잘 나오네요^^ 저희는 물회 조아해서 물회도 시켰는데 새콤달콤하니 밥 한그릇 뚝딱이네요♡ 재방문의사 있습니다!! 다음에 오면 간장새우도 먹으려구요ㅋㅋ,1년 전
3,"총체적으로 음식과 서비스는 대략 나쁘진 않다
그러나 들어 섰을때 훅 나는 냄새에 비위를  상한다
주방에 후드가 없을까?
홀이 통창이라 환기가 안돼 그러나?
좌우간 환풍이 안되어 먹기도 전에 비위가 상하니 진수 성찬이 50점이다
음식은 코스대로 열심히 나오는데 무침 종류는 맛이 없다.",1년 전
5,회가 너무 싱싱하구 맛있어요! 회맛집으로 추천받아서 다녀왔는데 맛있게 잘먹구갑니당! 밑반찬들도 다양해서 좋았습니다! 또갈게요 :),1년 전
3,다찌도 맛있었지만 매생이굴라면이 더 맛있었던것 같아요~,7년 전
5,직원분들께서 정말 친절하게 서비스 응대 잘해 주시고 매장 위생 상태도 깔끔해서 식사하기 정말 편했던 것 같아요 가족 외식으로 방문하였는데 가족들 모두 전체적으로 좋아하는 그런 음식점이에요 다음에도 또 방문할게요,11달 전
5,"👍신선하고 다양한 메뉴, 식후가 개운한 기분👍",7달 전
5,"2인 9만원상으로 먹었는데 맛도 맛이지만
배터지는 줄 알았어요 ㅎㅎ 술안주 꺼리가
계속 나오니깐 술이 그냥 술술들어가네요.
음식 깔끔하고 종류도 다양해서
음식 먹는 재미가 있네요.
이정도 퀄리티, 양에 2인 9만원이면
가격적으로도 나쁘지 않고 그만한 값을 한다고
생각됩니다.",1년 전
5,"통영 여행하시는 분들은 다찌를 먼저 경험해 보시는 게 순서가 아닐까 싶어요.
하나하나가 요리 정도로 나오기 때문에 여행 중에 어떤 식도락 콘셉트로 식사를 해야 할지를 결정할 수 있는 듯합니다.
냉동 식재료는 없었고 모두 생물로 조리가 되어있고, 내부도 깨끗하고 사장님께서도 너무 친전하시고요.
젤 중요한 음식도 만족스러웠습니다.",1년 전
5,"가족들과 이곳에 회를 먹으러 왔는데 음식이 너무
맛있더 라고요.그래서 제 아내와 아이들도 맛있게
먹었어요.특히 해산물이 제일로 맛있었고 다른
음식들도 먹었는데 그중에서는 조개찜을 제아이들이 맛있게 먹어 만족스런 식사였어요.",1년 전
5,스끼도 다양하게 잘나오고 해산물들이 진짜싱싱해요 식감과 회의 쫄깃함!! 너무맛있게먹고왔어요! 여행중 들른곳인데 또 한번 가고싶네요,1년 전
5,체고체고💕 회도 싱싱하고 식감도 쫠깃쫠깃:) 오랜만에 입맛저격인곳을 딱 찾았네욤!! ㅎㅎ 사이드도 한가득 내어주셔서 배부르게 먹었어요! 사장님도 친절하시고~ 부족한거 세심하게 챙겨주셔서 편히 잘먹고왔습니다^^ 또 갈께요!,1년 전
5,여행 갔다가 방문했어요! 역시 통영에 가면 회를 먹어야죠! 제가 있는 곳 근처 괜찮은 횟집 찾다가 리뷰보고 방문했는데 역시나 탁월한 선택이었네요~ 회 너무 푸짐하고 신선하고 맛있었구 같이 나오는 반찬들도 맛있었어요!! 매운탕도 얼큰하니 좋았고 사장님도 친절하셔서 나중에 통영 방문하면 또 오려구용,2년 전
5,9만원이래서 처음엔 솔직히 이거 가도되나..싶었는데ㅋㅋㅋㅋㅋ더 빨리 들어갈껄그랬네요 진짜 싱싱하고 맛있는 안주들이 끊임없이 나오네요 이런게 진정한 오마카세인가싶음ㅋㅋㅋㅋㅋ,1년 전
5,장이 민감한편이라 꼭 신선한것만 해산물 먹는편인데 여긴 신선해서 먹을때도 좋았고 술안주에도 딱인 회나 생선찜? 회무침 다 좋았어요ㅠ 술이 술술 들어갔어요 덕분에 맛있게 저녁먹었어욧~~♡,2년 전
5,집이 마산인데 통영가서 회먹어요+아빠가 다니시는곳인데  해산물 좋아하는저는 여러가지를 신선하게 맛볼수 있어서 너무 좋아해요..매운탕도짱!!,1년 전
5,"해저터널갔다가  울산집회다찌가 맛있다는 일행따라 갔는데..완전 좋았어요..신선한 해산물이 ㅋ계속나와요.,멍게.소라등 회.전.문어.전복등.. 매운탕까지 너무 맛있었음요..소주를 부르고 살이덜찔것 같은 해산물 완전  애정해요..",1년 전
5,"다찌식당 좋아해서 여러군데 가봤는데 가본곳중에서 젤 맛있고 친절했던거 같아요~~
나온 반찬이랑 특히 매운탕 넘 맛있게 잘 먹고 왔어요 재료도 다 신선한게 느껴졌어요!",1년 전
5,통영으로 여행하던 중에 맛집이래서 가봣어요 매운탕을 좋아하는 친구가 추천한건데 진짜 너무너무 맛있었어요ㅠㅠ!! 다음에 여행 또 가게되면 들릴거에욤!!!,1년 전
5,"친구랑 울산 들렸다가 방문한 맛집!
회도 완전 야들야들하니 신선하고 맛있고 음식들도 하나같이 정갈하고 맛있네요~!
사장님도 친절하셔서 기분좋게 먹고 나왔네요",1년 전
1,"진심..가지마세요 돈아까워요. 올해 두번째 통영방문인데, 처음 벅수다찌 가보고 감격해서 제일유명하다는 울산다찌왔습니다 4시30분에들어가서 방금 먹고 나왔는데.
왜 여기가 맛집리스트에 있는지 이해가 안됨. 돈에비해 턱없는 메뉴들만 나옵니다. 9만원짜리에 분홍소세지 동그랑땡에. 콘치즈라니.....
차라리 서울에 있는 횟집에서 먹는게 더 맛있고 이득. 최악의 음식점.",7년 전
