별점,리뷰,날짜
4,한번 갔다가 이번엔 가족들과 함께갔는데  멍게.성게알비빕밥! 함께나온 밑반찬 모두 맛있게 먹었네요.,7년 전
5,"비빔밥이 아주 맛있네요 아침밥 든든하게 먹고 갑니다
친절하시고 반찬들 다 맛있어요",3년 전
2,솔직히.. 너무 맛없어요.. 전형적이 경상도 음식.. 친구하고 가서 내가 추천했는대 민망할 정도.. 성게비빕밥 양 너무 적고 다른 반찬은 해산물 비린맛..,5년 전
5,제일 좋아하는 멍게비빔맛 단골집❤,6년 전
4,"티맵 맛집
아주머니가 무뚝뚝 하시지만 음식은 맛있었음",6년 전
4,"음...다른 성게비빔밥들보다는 맛있게 먹었어요
친절하시고ㅎ
이거저거 밑반찬들도 맛있었어요",7년 전
5,사촌 만나러 갔다가 추천으로 같이 갔는데 너무 맛있었고 특히 성게 비빔밥은 너무 맛있어서 노래를 불렀어요 최고최고!!!,3년 전
4,통영다른곳 보다 좀 비싸지만 상차림대비 가성비좋음! 맛은 보통! 비빔밤 야채는 거의없음,6년 전
5,"가격은 좀 나가는데
양 푸짐하고 맛있어요
통영에 놀러오면 한번 가볼만한 곳이에요",4년 전
5,멍게가 신선하구 비빔밥으루 먹으니 진짜 대박이에요 왜 유명한 맛집인지 알겠네요 또 올게요,3년 전
2,그냥저냥 먹는데지 엄청 맛있지는 않음. 성게 미역국도 맛이 덜하다. 멍게도 그렇고,4년 전
4,"멍게비빕밥 맛있게 먹고 왔어요
공기밥양이 조금부족하고,
점심때라서인지 조금 어수선하고
친전도는 약간 떨어져요",3년 전
5,맛있게 잘 먹었습니다.반찬으로 나오는 멸치회무침 맛있어요.,7년 전
1,"제발 인터넷 맛집 제대로 올려주세요.
서울에서 긴시간 왔는데 실망입니다.
그냥 통영시장근처에서 드세요",4년 전
5,장방식당 아주조아여.도다리 쑥국쑥국.,7년 전
4,"맛난집.가격 적당. 반찬도 맛남.
멍개비빕밥.성게비빔밥.매운탕.볼락구이.
가격 12000원",7년 전
5,성게 멍게 비빔밥 너무 맛있게 먹었습니다 밑반찬도 좋았구요,6년 전
5,멍게비빔밥 맛있게 먹구갑니다,5년 전
4,맛은 있는데 먼가 아쉬운....,6년 전
4,반찬종류도많고ㆍ음식이깨끗하게잘나옵니다,4년 전
5,"밑반찬,성게비빔밥,멍게비빔밥모두맛있습니다~그리고사는곳을물어보시고계란에지역명을케첩으로써주셔서신기했어요~",6년 전
4,성게비빔밥 맛있어요! 한그릇 뚝딱 먹어치웠어요 ㅋㅋㅋ,7년 전
5,"서비스, 맛 모두 만족합니다.",3년 전
4,음식의 맛은  좋았어나   양은  다소 좀 부족한 듯 하여      십점만점에  팔점,2년 전
5,유명한 맛집은 이유가 있어요. 먼거리 작은 식당이지만 맛보러가서 후회 안함,5년 전
2,"제가사는지역이 통영이라서그런지 이런집은많아요
그래도맛집이라고 소문은났네요",6년 전
5,"멍게비빔밥 완전 맛있어요 ㅎㅎㅎ 놀러간길에
들렸다가 지금도 생각나더라구요!",3년 전
5,정말 맛있어요! 반찬도 정갈하고 강추 드립니다 ㅎㅎ,5년 전
5,멍게비빔밥도 좋은데 성개 비빔밥이 더 맛있었읍니다,3년 전
5,성게비빔밥 맛있었어요~ 시어머니께서 시킨 모듬생선구이도 맛있었구요 ㅎㅎ,5년 전
5,"노포가게 같은 아줌씨 손맛집.
생선구이 맛나요...",2년 전
4,성게도 맛있었지만 멍게 비빔밥 맛있었어요,6년 전
5,"직원분 친절~
성게비빔밥 멍게비빔밥 꿀맛~
맛집이네요~",3년 전
4,성게 비빔밥 먹으러 갔는데 맛있네요 좀 비싼거 같긴하지만 관광지니깐,4년 전
5,사장님 친절하고 반찬도 맛나고 멍게비빔밥도 괜찮았어요!!!,4년 전
2,딱히 맛있는건 모르겠음..주인인지 일하는 아줌마인지 싸가지가없음,7년 전
3,"비싼데 그렇게 엄청 맛있지도 않음. 왜 유명하지.?
그냥 무난하다.",2년 전
1,"최악의 식당입니다.. 사진찍기도 싫을정도 입니다.
절대 가지마세요.. 반찬재탕하는거 봤습니다 ㅜㅜ",4년 전
4,생선구이 맛은 보통이며 간은 조금셈. 친절함,4년 전
5,이 동네에선 최고 맛집. 깔끔한 반찬과 기본있는 음식들.,4년 전
5,"루지타러갔다가 가면좋음
성게비빔밥 맛있고 도다리쑥국 맛있음",6년 전
5,"통갈치구이 맛이 끝내줘요
쥔장 친절하시구요
순천에서 왔다구 순천 ㅎㅎ",5년 전
2,가성비가 별로 좋지 않음. 성게비빔밥 17천원~,5년 전
5,작은 식당이나 구운생선과 반찬이 맛 있었요.,2년 전
4,양산에서통영놀러온김에누나가맛집이라고데리고갔는데!!맛은있는데주인장이불친절해서쫌!!!!!!!!,7년 전
2,"1인 1메뉴, 난 먹고싶지 않은데???",1년 전
5,아주 맛있어요.,9달 전
4,맛있는데 한그릇 가격치괴 좀 비싸고 양이 아쉬워요.,6년 전
5,생선구이 좋아하면 가보세요,1년 전
5,제철이라 그랬는지 멸치회무침이 반찬으로 나왔네요.,6년 전
5,맛 뿐만 아니라 정식이 일품인 맛집임!!,7년 전
5,"위지방에서보지못한이뿐동백이꽃
반해버렸네",3년 전
5,통영올때마다 들리는 곳인데 성게 멍게 비빔밥이 맛있습니다,5년 전
3,가성비가 좋은건지 안좋은건지? 그래도 보통은 하는 듯,5년 전
5,"통영에 맛집 찾기 정말어렵다
요기는 성게비빔밥과 미역국이 정말 굳
다음에 또 먹으러 와야지",5년 전
5,"비빔밥 짱입니다
전 또 올겁니다!!
비빔밥에 반하고 갑니다!",3년 전
4,맛있네요.청결 위생은 글쎄요..ㅎㅎ,7년 전
5,성게 비빔밥 최고,1년 전
5,멍게 비빔밥 맛있고 사쟝님 쎈스 최고,5년 전
4,"도다리미역국, 멍게비빔밥 굿!
3시쯤 가서 대기도 전혀 없었음",8년 전
