별점,리뷰,날짜
4,"싱싱한 횟감과 신선한 해초가 넘좋았고
경남 3대횟집중 하나라길래 기대를 잔뜩했었는데 맛은 기대에 부응했으며 맛있었답니다
입구에 들어서는 순간 많은 유명인사들의  사진과 사인이 눈에 들어왔습니다
하나 불만을 지적하자면 종업원들의 화장품향이  강해서 에어컨 바람에 지나갈때마다  괴로웠답니다
자연 그대로의 바다 냄새 풍기는 싱싱한 횟집에 어울리지 않았으며 눈살을 찌푸리게 했답니다",7년 전
2,"그냥 쏘쏘한 맛집임. 입구에 유명인들 왔다갔다는 사진은 많으나 회맛은 별로임. 스끼수만 많을뿐..
숙성회도 아니고 싱싱한 맛도 없음.",5년 전
1,셋이서 10만원짜리 모듬회시킴. 서울에서 6만원짜리 수준. 떡같은 공기밥은 2천원으로 최고가. 퀄리티 하. 직원이 10여명 정도 있었는데 나갈 때 아무도 인사 안함. 서비스 최악. 절대 올리 없음. 3대 횟집? 맞음. 경상도에 횟집이 딱 세 개 있다면.,8년 전
1,"통영 토박이로서 정말 추천 안합니다
관광객 상대로 해서 그런지 변해도
너무 변했네요
눈탱이 맞고 싶은 분들은 가서 드셔보세요",2년 전
3,서울이라고 생각해도 조금 가격대비 부족하다 생각이 들것 같은데..통영와서 먹는다고 보니 더 아쉬운거 같아요. 그냥 시장가서 먹을껄 싶더라구요..,4년 전
5,통영 여행갔다가 들린 곳인데 맛있게 잘 먹었어요,1년 전
1,"많은분들이 보셧으면 좋겟어요 리뷰에 낚여서 가지마세요 제발 뜯어말리고싶습니다
주차장들어가자마자 2000원
가격대비 회싱싱하지않고 도시락메뉴가격은 다 거짓입니다 직원은 불친절하고 위생이 엉망입니다 네이버나 구글에 별5점준분들 신기합니다 저는 별1개도 아깝다생각합니다",3년 전
4,"맛좋고, 회에서 비린내가 안남. 주방장님 실력이 좋은듯. 하지만 양이 많다고 할순 없었음",4년 전
4,회 양이 너무 적어요 그것만 빼면 음식들은 모두 맛있습니다 직원분도 아주 친절하게 응대해주셨습니다,4년 전
5,같은 건물 민수사와 해원횟집 둘다 방문해 보았는데 둘다 괜찮습니다. 해원횟집은 해산물이 풍부하네요.,4년 전
1,"비추!!! 서호시장 어진수산건어물 소개로 갔는데 몹씨 실망
통영사람들애게는 맛집인가본데 서울사람들에게는 정말 별로입니다. 매운탕에는 비늘이 가득 먹다가 목에 걸림.
조심히들 드세요.",6년 전
1,"다른지역에서 5만원짜리 회를 4인기준15만원으로 팔고있음
매운탕이 나오는데 밥값을 이천원씩 받음",6년 전
1,해산물의 신선한 비릿한맛? 바다맛이 전혀 느껴지지않았음... 동네횟집에서 먹는게 더 좋을듯.,6년 전
4,유명인들이 많이 찾은 흔적을 볼 수 있었고 회는 그냥저냥 괜찮고 상차림은 뭐 다 그렇듯이 해놓은 음식 기계적으로 나오는 그런 수준.,3년 전
4,인터넷에 유명한 곳에 대한 기대치가 많이 낮아졌었는데 이 집 음식은 기대 이상이었습니다. 다시 가고 싶어요.,5년 전
4,"회사회식장소로 많이가요. 접대하기좋고, 특히모서리쪽은 바다가 통으로보여서 좋아요",4년 전
3,많이 나오는데 소자 10만원이라 좀 비싸요. 회 좋아하시는 분들은 와따이실듯,6년 전
3,이 횟집이 아니라 3층이던가? 한정식집을 간건데 여기 간걸로 나오네요 그 한정식집은 그냥 그래요 별3개,6년 전
1,알려진것에비해 가격만비싸고 그다지감동받을음식점은아님.말그대로 관광지음식점임..기대가컸는데..,7년 전
3,생각보다 너무 비싼거 같음 ㅠㅠ,7년 전
4,회가 상당히 맛있습니다. 아쉬운 점은 가격이 비싼것 같습니다. 통영의 음식점과 횟집가격이 전반적으로 다소 비싼편입니다.,6년 전
3,알려진것 보다 싱싱하지않고 상차림도 평범했어요. 가격은 많이 고가였구요.,5년 전
3,"좋다 나쁘다 보다 다 거기서 거기더라는 글을 남기는것이 맞는듯하네요
취향, 시간대 마다 다른평가가 나올지도 모르겠습니다",6년 전
2,유명횟집이라고 해서 갔는데 바가지 씌우네요!! 스끼도 빈약하고 회도 좋은지 몰겠어요!!다신 안갈듯~~!!,6년 전
5,굿~  아주 좋아~~ㅋ,6년 전
5,회 맛도 좋고 가격도 적당하면서 양도 많음! 앞에 바다가 있어 이쁨,7년 전
1,"결혼기념으로 갔었는데, 오마카세 2인을 주문했는데 특이한 것이 전혀없음",3년 전
3,"회보다는 서비스메뉴가 좋은듯
횟집은 회가 좋아야지요",3년 전
3,친절하고 방으로 안내해주셔서 좋았지만 청결도는 좀 떨어지고 횟값도 싸지 않아요,6년 전
1,손님받는데만 집중하지말고 있는손님 신경 좀 써야합니다 그리고 각종재료의 신선도도 신경써야할듯,5년 전
5,싱싱한 회. 밑반찬으로 나오는 해초류의 식감과 맛.풍경.직원들의 서비스 좋음.,7년 전
5,가성비 좋고 경치도 좋아요. 유명인사들이 많이 왔다 가셨네요.,5년 전
1,음식이 너무 짜네요. 가격대비 음식맛도 별로고요.,5년 전
1,성수기라 그런지 직원들도 급하고..뭔가 쫓기듯 먹었네요..개인적으론 많이 아쉬웠습니다,5년 전
4,신선한 회와 해산물 그리고 통영앞바다를 조망할 수 있습니다 가격은 비싸긴합니다 주차장이 협소합니다,4년 전
3,음식 반찬이 맛깔나고 정갈하게 나오는 집. 다만 메뉴 단가가 좀 높다,4년 전
4,3명이서 모듬회 중 시켜 먹었고 양 적당했습니다 좋았어요,5년 전
5,"바다가 보이는 곳이 정말 아름답고 멋진 곳이다
회도 맛있게 먹고 왔답니다",5년 전
5,"분위기도 좋고 해산물도 싱싱하고
회 맛은 더 좋아요",7년 전
5,굿.,3년 전
3,4층에 있는횟집보다는 친절함. 관광지래서 그런지 비싼 느낌 있음.,4년 전
1,맛은 모르겠고 넘 비싸네요ㅜㅜ 5인에 25만원 나오는것에 비해 너무 심하네요,4년 전
1,공깃밥 2천원에 반도 안채워주는 낭낭한 시골인심 거기다 회는 일본산이네요 ㅎㅎ믿거하세요,4년 전
4,연예인들도 들린다는 유명 횟집,1년 전
2,"맛이야 있지만 비쌈. 바닷가 횟집이라 기대했는데 솔직히 실망.
물회는 진짜 맛있음.",4년 전
4,회도맛있고 다맛있는데 공깃밥2000원받는건 좀비싼것같아요.그게 옥의티.,6년 전
1,가격에 비해 형편없음  너무너무 아쉬움  자연산이라고 하나 양도  맛도 별로임,6년 전
5,창가 경치도 좋고 서비스도 좋고 회맛도 멋지네요^^,6년 전
1,"절대비추 가격대비 동네 수준보다  미달
종사자들은 불친절 다시는 가고싶지않음",7년 전
5,"통영맛집. 가격이 저렴하지는 않지만, 경치좋고, 회나 해물, 반찬이 맛있어요.",4년 전
3,솔직히 별로임. 가격만 비씨고 블로거들 낚시질에 제대로 낚인기분임.,5년 전
5,소짜가 십만원 모듬회가 14첨 나와서 토스트 사먹음 건물이너무 드러움가디마,6년 전
5,"여맹첫날
늦은점심양보다~질로선택했는데대만족즐거운식사",3년 전
4,통영에서 검사외전을 촬영한 곳으로 맛있으나 가격이좀 하는횟집,4년 전
2,맛보다 전경이 좋다고는 하지만 식당은 맛이 좋아야하는데...,6년 전
1,실망중큰실망   자연산이아닌  양식고기는싫어   주차관리도엉망  위생도역시,9년 전
