별점,리뷰,날짜
5,맛있어요~ 직원분들 엄청 친절해요^^,3년 전
1,"퍽퍽한 갈치조림 냉동인지 확인안해봄 아마도
몇개안되는 밑반찬 손이안가는 어묵조림은
최악 밖에 유리창은 깨끗 아침마다 직원 죽어날듯",5년 전
5,"관광지에서 보지 못한 친절함.  맛은 중간이상

다시 통영에 오게되면 꼭 다시 들릴집",4년 전
4,"주차하기 편하고 동피랑 근교에 비해  한산합니다~
정식 가성비 좋구요 ~^^",5년 전
3,딱 블로그 맛집 수준 가성비는 떨어지지만 그냥 깨끗한식당에서 식사한다고 생각함 될집,5년 전
4,깔끔하고  정갈한 맛에 신선한 굴과 갈치조림 잘 먹었습니다,6년 전
5,사장님 넘 친절^^ 음식들도 깔끔하고 구성도 좋음,2년 전
5,맛있고 친절하고 깨끗하고 넓어요~,2년 전
5,해물탕 죽여줍니다!,2년 전
4,"깔끔하고 좋아요
멸치 무침 전 굿굿",2년 전
5,깔끔하고  맛있네요. 정갈한 음식이네요,4년 전
5,맛이 좋았습니다. 가성비가 훌륭하지는 않지만 괜찮았어요,2년 전
5,해물된장이 신선하고 맛있네요,3년 전
5,계속...리필을 해주셔서...죽을뻔했어요ㅠ  맛있게 먹고 갑니다~~ 멸치무침 굿,5년 전
2,해물뚝배기는 1인씩주문이 안됨 소자나중나해야됨 그리고 해물뚝배기 별루임 이맛도 저맛도 아님,8년 전
1,"전체적으로 깔끔해보이지만, 맛은 없습니다..(싱겁고, 생각하는 맛이 아니예요)",6년 전
4,해물세트 메뉴 먹을수 있어서 좋음.,2년 전
5,해물밥상 맛나요,3년 전
5,갈치조림 맛있어요!!!!! 직원분들도 친절하십니당,3년 전
3,"갈치 조림 1인분에 20000원
밑반찬 도 아니고요
돈이 아깝다고 생각 합니다",5년 전
5,단품이 낫겠어요~ 멸치회 무침은 맛있네요^^,5년 전
4,관광지 식당이지만...제철음식 맛있게 먹었습니다,4년 전
4,친구 추천으로 갔는데 친절하시네요,3년 전
5,굴전 멸치회무침 생선조림 해물된장 세트 맛있어여,3년 전
4,"맛남 서비스도 좋음
또방문 하고 싶음",2년 전
4,깔끔한 식단 굴국밥 맛있었어요,3년 전
4,깔끔한 분위기의 현지 식당,3년 전
5,친절하고 맛있었어요~,2년 전
4,"해물된장 2인 18000원
맛있습니다",7년 전
5,근처 식당들보다 안팍이 깨끗해서 좋습니다.,5년 전
2,맛은 나쁘지 않은데 가성비는 별로...서비스는 보통 이상입니다,6년 전
5,모든 메뉴가 맛있어요,2년 전
5,친절하고 맛나고 다 좋았어요,2년 전
4,간이 쎄지 않아서 좋았어요~~^^,2년 전
4,"친절합니다
사람이 많고
중간중간 브레이크타임이 있습니다",4년 전
4,밑반찬  좋구요  매운탕  맛있었어요,6년 전
4,음식간이 세지않아 좋았습니다.,3년 전
5,굿,4년 전
4,종업원들  주인친절하고맛있네요,5년 전
5,"멸치,멍게 비빔밥 맛있어요",4년 전
3,전반적으로 음식이 별로였음,2년 전
5,갈치조림 맛있네요 ㅎㅎ,2년 전
5,"맛있어요..
해물된장",2년 전
5,A정식.  맛있당 ^^,6년 전
1,맛이 없음멍게비빔밥  냉동멍게아주맛이없음,7년 전
5,음식이 너무 깔끔 정갈한 맛입니다,6년 전
4,좋음 좋음,2년 전
5,관광지 치고는 가격도 퀄리티도 무난합니다,3년 전
4,친절하고 맛있었어요,3년 전
4,맛있고 직원들 친절함,2년 전
2,해물된장정식이 맛대가리가 없습니다.,2년 전
5,씽씽 해물탕 시원깔큼고소 굴전 최오,5년 전
4,단체손님 맞는 대형식당. 무난한 아침식사.,11년 전
5,굴 국밥 굴전 먹고싶다,2년 전
1,굴전 빼고는 별 맛은 없어요,2년 전
4,쩍당히 맛있고 적당히 바쁨,3년 전
3,비쌈,2년 전
4,통영에서는 무난함 가격이 약간 비싸요,5년 전
5,"너무 좋음.
짱짱!😍😍…",6년 전
5,해물탕 국물이 끝내주는거같아요,6년 전
5,정말 맛있어요~,3년 전
4,멍게비빔밥 맛있네요,6년 전
5,"청결 친절 맛있음
완벽",2년 전
3,"맛집은 아닌듯
특히 굴굴밥 맹숭맹숭함",2년 전
4,맛에 비해서 비싼 느낌.,2년 전
4,밑반찬이 깔끔하고 다양하게 나옵니다.,1년 전
2,맛있는지 모르겠어요,2년 전
5,푸짐하고 맛있어요,2년 전
3,인테넷 검색으로 갔는데 국물이 생각보다 싱거웠습니다.,5년 전
5,음식이 정갈하고  맛나요,4년 전
5,통영 유람선터미널 주위에서는 완전 맛집,3년 전
2,맛이 기대를 많이 해서 그런지 실망..,2년 전
5,맛있고 친절합니다,5년 전
1,"별로인것 같습니다.
제입맛엔 별로..ㅜㅡ",6년 전
5,음식이 맛있고 식당이 깔끔,6년 전
4,"음식 맛집, 친절 맛집",4년 전
4,또 가고싶어요,2년 전
5,자극적이지 않고 맛있음.,6년 전
4,멸치회무침  좋읍니다,7년 전
3,양적음. 멸치회는 비림,6년 전
4,해물된장 좋아요,6년 전
4,"굴밥정식,아침식사로 굿",7년 전
4,멍게비빔밥...은 괜찮아요,2년 전
1,그냥 그래요~.,7년 전
5,깔끔하고 담백한 맛,8달 전
5,참 맛나요!♡,7년 전
