statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
한국전기안전공사 광주전남지역본부,KE001254,04,02,광주광역시 서구 경열로17번길 5,null,null,24시간 이용가능,35.152982,126.8890912,KE,한국전기차인프라기술,한국전기차인프라기술,1877-6546,2,20250514020010,20250513203006,20250514015109,,,7,단독,29,29140,A0,A003,N,,N,,N,,N,2025,광주광역시
한국전기안전공사 광주전남지역본부,KE001254,05,02,광주광역시 서구 경열로17번길 5,null,null,24시간 이용가능,35.152982,126.8890912,KE,한국전기차인프라기술,한국전기차인프라기술,1877-6546,2,20250514182511,20250514150531,20250514181629,,,7,단독,29,29140,A0,A003,N,,N,,N,,N,2025,광주광역시
한국전기안전공사 광주전남지역본부,KE001254,06,02,광주광역시 서구 경열로17번길 5,null,null,24시간 이용가능,35.152982,126.8890912,KE,한국전기차인프라기술,한국전기차인프라기술,1877-6546,2,20250514203012,20250514133147,20250514202350,,,7,단독,29,29140,A0,A003,N,,N,,N,,N,2025,광주광역시
한국전기안전공사 광주전남지역본부,KE001254,07,02,광주광역시 서구 경열로17번길 5,null,null,24시간 이용가능,35.152982,126.8890912,KE,한국전기차인프라기술,한국전기차인프라기술,1877-6546,2,20250514122510,20250514100425,20250514121506,,,7,단독,29,29140,A0,A003,N,,N,,N,,N,2025,광주광역시
한국전기안전공사 광주전남지역본부,KE001254,08,02,광주광역시 서구 경열로17번길 5,null,null,24시간 이용가능,35.152982,126.8890912,KE,한국전기차인프라기술,한국전기차인프라기술,1877-6546,2,20250512233510,20250512151203,20250512232511,,,7,단독,29,29140,A0,A003,N,,N,,N,,N,2025,광주광역시
한국전기안전공사 광주전남지역본부,KE001254,09,02,광주광역시 서구 경열로17번길 5,null,null,24시간 이용가능,35.152982,126.8890912,KE,한국전기차인프라기술,한국전기차인프라기술,1877-6546,2,20250514235512,20250514155303,20250514234601,,,7,단독,29,29140,A0,A003,N,,N,,N,,N,2025,광주광역시
한국전기안전공사 광주전남지역본부,KE001254,10,02,광주광역시 서구 경열로17번길 5,null,null,24시간 이용가능,35.152982,126.8890912,KE,한국전기차인프라기술,한국전기차인프라기술,1877-6546,2,20250515153510,20250515143024,20250515152859,,,7,단독,29,29140,A0,A003,N,,N,,N,,N,2025,광주광역시
수완지구 윤슬의 아침 203동,KL000985,01,02,광주광역시 광산구 북문대로 575-15,수완지구 윤슬의 아침 203동,국방과학연구소 창원시험장,24시간 이용가능,35.2035168,126.8371242,KL,클린일렉스,클린일렉스,1811-1350,2,20250512025804,20250511191222,20250512024245,,,7,단독,29,29200,H0,H001,Y,,N,,N,,N,2018,광주광역시
광주보건환경연구원,KL001802,01,04,광주광역시 서구 무진대로 584,광주광역시보건환경연구원 지상1층,주차장,24시간 이용가능,35.1634092,126.844177,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250506100604,20250506083509,20250506100556,,,50,단독,29,29140,G0,G004,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2020,광주광역시
광주보건환경연구원,KL001802,02,02,광주광역시 서구 무진대로 584,광주광역시보건환경연구원 지상1층,주차장,24시간 이용가능,35.1634092,126.844177,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250515135304,20250515074618,20250515135140,,,7,단독,29,29140,G0,G004,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2020,광주광역시
광주보건환경연구원,KL001802,03,02,광주광역시 서구 무진대로 584,광주광역시보건환경연구원 지상1층,주차장,24시간 이용가능,35.1634092,126.844177,KL,클린일렉스,(주)클린일렉스,1811-1350,9,20250117133000,20210106105737,20210106123750,,,7,단독,29,29140,G0,G004,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2020,광주광역시
무등산골드클래스아파트_01,KL001805,01,02,광주광역시 동구 학소로 109,null,통합주차장 지하1층 녹색기둥 36번 우측 녹색기둥 36번 좌측/통합주차장 지하1층 녹색기둥 15번 우측 녹색기둥 15번 좌측,09:00~18:00,35.1294787,126.9317947,KL,클린일렉스,(주)클린일렉스,1811-1350,9,20250407141810,20250406145441,20250406212405,,,7,단독,29,29110,G0,G004,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2020,광주광역시
