statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
상북면사무소,ME183119,02,04,경상남도 양산시 상북면 석계리 272-20,null,null,24시간 이용가능,35.4182066,129.0644296,ME,환경부,환경부,1661-9408,2,20250515155710,20250515125853,20250515131326,,,100,동시,48,48330,A0,A002,Y,,N,,N,,N,2018,경상남도
상북면사무소,ME183119,52,04,경상남도 양산시 상북면 석계리 272-20,null,null,24시간 이용가능,35.4182066,129.0644296,ME,환경부,환경부,1661-9408,2,20250515155211,20250515153324,20250515154256,,,100,동시,48,48330,A0,A002,Y,,N,,N,,N,2018,경상남도
동면상동체육공원,ME183120,01,06,경상남도 양산시 동면 여락리 301-1,null,null,24시간 이용가능,35.306334261,129.08938320,ME,환경부,환경부,1661-9408,2,20250515155504,20250515090652,20250515090852,,,50,단독,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
동면상동체육공원,ME183120,02,04,경상남도 양산시 동면 여락리 301-1,null,null,24시간 이용가능,35.306334261,129.08938320,ME,환경부,환경부,1661-9408,2,20250515155644,20250515090930,20250515091048,,,100,동시,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
동면상동체육공원,ME183120,52,04,경상남도 양산시 동면 여락리 301-1,null,null,24시간 이용가능,35.306334261,129.08938320,ME,환경부,환경부,1661-9408,2,20250515155638,20250515093043,20250515101346,,,100,동시,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
법기수원지,ME183121,01,06,경상남도 양산시 동면 법기리 523-3,null,null,24시간 이용가능,35.3439657,129.1151315,ME,환경부,환경부,1661-9408,2,20250515155312,20250513092126,20250513092317,,,50,단독,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
법기수원지,ME183121,02,04,경상남도 양산시 동면 법기리 523-3,null,null,24시간 이용가능,35.3439657,129.1151315,ME,환경부,환경부,1661-9408,2,20250515155257,20250512154714,20250512163140,,,100,동시,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
법기수원지,ME183121,52,04,경상남도 양산시 동면 법기리 523-3,null,null,24시간 이용가능,35.3439657,129.1151315,ME,환경부,환경부,1661-9408,2,20250515155249,20250515061652,20250515064300,,,100,동시,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
김해금관가야(기장) 휴게소,ME183209,01,06,경상남도 김해시 대동면 월촌리 770,null,null,24시간 이용가능,35.2689882,129.0028827,ME,환경부,환경부,1661-9408,2,20250515155554,20250515152007,20250515154948,,,50,단독,48,48250,C0,C001,Y,,N,,N,,N,2018,경상남도
김해금관가야(기장) 휴게소,ME183209,02,04,경상남도 김해시 대동면 월촌리 770,null,null,24시간 이용가능,35.2689882,129.0028827,ME,환경부,환경부,1661-9408,2,20250515155333,20250514163011,20250514165101,,,100,동시,48,48250,C0,C001,Y,,N,,N,,N,2018,경상남도
김해금관가야(기장) 휴게소,ME183209,52,04,경상남도 김해시 대동면 월촌리 770,null,null,24시간 이용가능,35.2689882,129.0028827,ME,환경부,환경부,1661-9408,2,20250515155342,20250515132408,20250515140710,,,100,동시,48,48250,C0,C001,Y,,N,,N,,N,2018,경상남도
