별점,리뷰,날짜
4,"확실히 자장면보다는 짬뽕이 좋네요.. 해물도 많고, 국물이 적당히 얼큰하니 좋습니다.",2년 전
3,"줄서서 먹을만큼은 솔직히 저는 아닙니다
미안합니다",6달 전
4,"해산물푸짐
가격대비 가성비 좋음
기다리는 즐거움과짜증. .",1년 전
3,"양이 많고 베이스 육수가 시원함
내용물 건더기는 부실",6달 전
5,"저렴하고 양도 많고 맛있었어요.
친절하심까지 뭐 하나 빠지는거 없이 좋았습니다!",2년 전
1,과할 정도로 너무 매워요.,1년 전
5,인생 해물 짬뽕!! 특을 반드시 추천. 해물탕임. 엄청 바쁘신데도 친절하임,1년 전
4,"하얀짬뽕이 대표메뉴라 시켰는데 맛없음

빨간거 드세요 탕수육 필수",1년 전
4,해물이 그렇게 싱싱한 것은 아니것 같군요..게는 냉동게,1년 전
3,왜 웨이팅이 있는지 이해가 되지 않는 그냥 평벙한 짬뽕집,1년 전
5,맛있게 먹었어요 재방문의사 있어요,1달 전
4,"푸짐하고 맛나네요
짜장도 강추 입니다",1년 전
5,맛있고 친절해요,10달 전
5,양이 많아요!!,7달 전
4,그저 그랬어요 생각보단 좀 매웠음,1년 전
5,"푸짐한 해산물,먹다 지칩니다.",1년 전
5,비주얼은 최고임 맛은 건강한맛 ~~,2년 전
5,해물짬뽕이 좋아요!!,1년 전
5,짬뽕이 너무 맛있어요,2년 전
4,"음식이....음...초심을 잃은듯.
예전과 맛이 변한듯..",1년 전
4,국물이 끝내줘요,1년 전
5,해물짬뽕 맛있어요,1년 전
5,찐맛집이예요. 절대강추,1년 전
2,가격대비부실,1년 전
5,짬뽕 맛집.,1년 전
2,평범하다.,2년 전
5,해물이 신선합니다,1년 전
5,풍부한 해물,2년 전
5,개 존맛,11달 전
5,심가네해물짬뽕,2년 전
4,짬뽕 찐 맛,1년 전
5,더워여,1년 전
1,정말 큰 그릇이에요,1년 전
5,음식이 정말 맛있어요!,1달 전
5,왜 여기가 핫플레이스인지 이해가 안가네요. 음식은 모두 정상입니다.,1년 전
