별점,리뷰,날짜
5,"이 곳은 통영시 서호동에 위치한 서호시장입니다.농수산물과 통영관광
을 위한 관광버스 주차장이 있으며
수산물 위판장에서는 아침부터 경매사
의 목소리가 우렁차게 중매인들의 흥행
을 부추깁니다. 원조시락국은 상호이며
새벽장사꾼들의 요기를 술꾼들의 해장
국으로 휴일아침에는 더욱품비는 한번
쯤 들려서 구경거리를 즐기시고 ~~~",5년 전
4,"20140122 방문
시락국 7000원
맛이 깊고 반찬 셀프급식대는
깔끔하게 되어 있다
속풀이 아침식사로 최고다",7년 전
2,맛없음 그냥 반찬이 테이블위에 오픈상태로  놓인게 특이하고 비위생적임,4년 전
4,시골 시장에 추억이 꿀맛으로 이끕니다. 시키는데로 넣어드세요.~ 다만 너무 바쁘셔서 그런지 밥이 설익었네요. 반찬은 셀프,6년 전
3,"불친절및청결이마음안들어요
수정해ㅛ으면합니다
음식맛은먹을만햇구요",1년 전
5,저렴하고 한끼식사에 😋😋😋,1년 전
5,통영에 왔다면 아침은 여기에서^^ 짜지도 싱겁지도 그리고 엷지도 깊지도 않은 국물에 맛있는 반찬을 먹다보면 어느새 밥이 사라집니다~^^,7년 전
4,가성비는 갑 반찬은 모두 맛있고 시락국을 자주 접하지 못해서 그런지 장어가 조금 들어서 그런지 맛이 그냥저냥.,3년 전
5,아침먹기 좋아요,5년 전
1,6000원 가격도 비싸다 생각들 정도로 맛은 기대 마셔요 변비 있는 제가 오늘 먹고 반나절 동안 배 아파 설사 2번을 해 비추천임,2년 전
