별점,리뷰,날짜
4/5,"2023.12.03

2시 체크인. 미리가서 번호표 뽑고 2시 정각에 순번대로 체크인 합니다
오션뷰는 1박 2만5천원 체크아웃시 추가됩니다
굳이 오션뷰 안하고 하버뷰도 괜찮습니다
엘리베이터도 빠르고 리모델링해서 전체적으로 깨끗합니다

단점은...

수건이 조금 부족한편입니다
5인실(최대8인)  2박 하는데 수건을 딱 5개 주네요
다음 날 추가도 없고 유료였어요..
환경보호 차원이라지만 샤워타올이라도 큰거 한개 주던지, 발매트를 따로 주던지 해야 할 것 같아요

침구도 부족해요
방에 슈퍼싱글 1, 싱글 1 침대가 2개 있는데
솔직히 여기서 성인 3명이 어떻게 잡니까..
5인실인데 바닥에 까는 요가 싱글사이즈 2개 입니다.
이대로라면 성인 4명밖에 못잡니다..
그래도 최대 8인실인데  적어도 바닥에 까는 요는 4세트는 줘야죠.. 이것도 추가시 요금 이에요

냉장고가 작고 기본 생수도 없고 웰컴 티? 도 없어요

그밖에는
화장실 바닥도 난방이되어 따뜻하고
룸도 우풍없고 따뜻합니다
편의점, 교촌치킨, 펍&카페 있고
조식은 뷔페식인데 괜찮았어요
7시 30분전에는 가야 바다뷰 창가자리 앉을 수 있어요

가격대비 괜찮은 좋은곳인데 주차장이 좀 멀어요
평일에 운좋으면 가까이에 댈 수있는데
대부분은 좀 걸어야해요
일단 정문까지 와서 짐내리고 운전자만 가서 차를 주차하고 다시오는것을 추천합니다",1년
4/5,객실은 오션뷰 좋았습니다.만 직원분들 표정이 밝지않았습니다. 객실은 좋습니다. 매립지를 개간해서 지어서 주차장이 지하에 없고 길가에 주차차량이 많습니다. 정리가 필요하다 생각듭니다.,2년
5/5,"뷰가 정말 좋아요.
숙소 깨끗하게 리모델링이 다 되어서 정말 좋네요.
방에서의 뷰는 최고 👍",11달
5/5,조금 노후되긴했으나 근방에서는 최고,2주
3/5,실내는 조금 오래된듯한 느낌이지만 청결상태는 깨끗합니다. 주차장이 리조트와  이격이 되어있어 조금 걸어야 해요,1년
4/5,"어릴적부터 머물고 싶었던 곳
바다뷰보다 항구뷰가 더 좋아요",7달
4/5,"뷰가 너무 좋고 위치도 나쁘지 않습니다.
직원들의 친절도는 보통, 객실은 조금 오래되었지만 깨끗.
1층 카페는 정말 별로,,,주차도 매우 불편. 뷰가 다 해줌.",1년
5/5,"자연 환경이 너무 좋아요.
가족들과 좋은 추억 만들기에 주변환경이 굿입니다. 시설은 좀 시간의 때가 느껴지지만 너무 정감이나고 잘 관리가  된것 같아 좋았습니다.",1년
4/5,객실 냉장고 소음이 커서 놀랐음. 개선 필요.,5달
3/5,"객실 상태는 깨끗합니다
다만 잠자리 불편, 6시반 즈음 배 엔진 소리에 잠에서 깬다는, 그리고 통영 시내로 나갈일이 많기 때문에 차라리 저렴한 더 넓고 시설 좋은 시내 숙소를 잡으시길 강추합니다
가성비 기냥 저냥
난 바다와 가까이 ~ 를 원하신다면 말리지는 않겠습니당
가까이서 배, 등대를 볼 수 있어요
객실 사진 등은 싸이트 참조하세요 (비슷하구요 좀 더 older 해요)",2년
